prop_id,prop_type,province,city,location,bedrooms,bathrooms,area,purpose,date_added,price
3674,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,7/11/2023,PKR1.95 Crore
3675,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/11/2023,PKR1.8 Crore
3676,Flat,Sindh,Karachi,"Khalid Bin Walid Road, Karachi, Sindh",4,4,200 Sq. Yd.,For Sale,7/11/2023,PKR3.75 Crore
3677,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,2,106 Sq. Yd.,For Sale,6/27/2023,PKR70 Lakh
3678,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,2,106 Sq. Yd.,For Sale,6/27/2023,PKR92 Lakh
3679,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/11/2023,PKR1.8 Crore
3680,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,5,250 Sq. Yd.,For Sale,7/11/2023,PKR3.5 Crore
3681,House,Sindh,Karachi,"North Karachi, Karachi, Sindh",6,6,288 Sq. Yd.,For Sale,7/18/2023,PKR3.3 Crore
3682,Flat,Sindh,Karachi,"North Karachi, Karachi, Sindh",2,2,78 Sq. Yd.,For Sale,7/18/2023,PKR51 Lakh
3683,Upper Portion,Sindh,Karachi,"North Karachi, Karachi, Sindh",3,3,240 Sq. Yd.,For Sale,7/18/2023,PKR1.75 Crore
3684,House,Sindh,Karachi,"North Karachi, Karachi, Sindh",5,5,240 Sq. Yd.,For Sale,7/18/2023,PKR3.9 Crore
3685,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,7/18/2023,PKR2 Crore
3686,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,7/4/2023,PKR40 Lakh
3687,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",6,6,240 Sq. Yd.,For Sale,7/18/2023,PKR4.25 Crore
3688,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,350 Sq. Yd.,For Sale,7/4/2023,PKR2 Crore
3689,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,144 Sq. Yd.,For Sale,7/4/2023,PKR78 Lakh
3690,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,128 Sq. Yd.,For Sale,7/18/2023,PKR85 Lakh
3691,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",2,2,111 Sq. Yd.,For Sale,7/18/2023,PKR94.7 Lakh
3692,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,7/11/2023,PKR3.7 Crore
3693,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,7/11/2023,PKR3.75 Crore
3694,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,167 Sq. Yd.,For Sale,7/18/2023,PKR1.75 Crore
3695,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,289 Sq. Yd.,For Sale,7/11/2023,PKR4.25 Crore
3696,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,7/18/2023,PKR3.65 Crore
3697,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,7/18/2023,PKR3.6 Crore
3698,Upper Portion,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,4,240 Sq. Yd.,For Sale,7/11/2023,PKR2.25 Crore
3699,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,"1,100 Sq. Yd.",For Sale,7/11/2023,PKR13.5 Crore
3700,Flat,Sindh,Karachi,"Sea View Apartments, Karachi, Sindh",3,3,256 Sq. Yd.,For Sale,7/11/2023,PKR4.3 Crore
3701,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,260 Sq. Yd.,For Sale,7/11/2023,PKR5.25 Crore
3702,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,300 Sq. Yd.,For Sale,7/11/2023,PKR6.25 Crore
3703,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",5,5,200 Sq. Yd.,For Sale,7/11/2023,PKR3.45 Crore
3704,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/18/2023,PKR1.95 Crore
3705,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/18/2023,PKR2 Crore
3706,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/18/2023,PKR1.95 Crore
3707,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/18/2023,PKR2 Crore
3708,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/18/2023,PKR2 Crore
3709,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/18/2023,PKR1.95 Crore
3710,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,7/18/2023,PKR1.75 Crore
3711,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,7/18/2023,PKR1.8 Crore
3712,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,7/18/2023,PKR1.7 Crore
3713,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,7/18/2023,PKR1.7 Crore
3714,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,7/18/2023,PKR1.85 Crore
3715,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,7/18/2023,PKR1.75 Crore
3716,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,7/18/2023,PKR1.8 Crore
3717,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,7/18/2023,PKR1.7 Crore
3718,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,7/18/2023,PKR1.85 Crore
3719,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",4,4,333 Sq. Yd.,For Sale,7/18/2023,PKR3.25 Crore
3720,Upper Portion,Sindh,Karachi,"Korangi, Karachi, Sindh",3,3,84 Sq. Yd.,For Sale,7/18/2023,PKR48 Lakh
3721,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,5,250 Sq. Yd.,For Sale,7/11/2023,PKR3.7 Crore
3722,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,7/11/2023,PKR1.42 Crore
3723,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",-,-,400 Sq. Yd.,For Sale,7/11/2023,PKR8.5 Crore
3724,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",-,-,400 Sq. Yd.,For Sale,7/11/2023,PKR7 Crore
3725,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",7,6,400 Sq. Yd.,For Sale,7/11/2023,PKR5.5 Crore
3726,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",5,4,120 Sq. Yd.,For Sale,7/2/2023,PKR2.35 Crore
3727,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",-,6,500 Sq. Yd.,For Sale,7/11/2023,PKR10.5 Crore
3728,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,240 Sq. Yd.,For Sale,7/4/2023,PKR3.7 Crore
3729,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",2,2,128 Sq. Yd.,For Sale,7/4/2023,PKR79 Lakh
3730,Upper Portion,Sindh,Karachi,"Scheme 33, Karachi, Sindh",3,3,128 Sq. Yd.,For Sale,7/18/2023,PKR74 Lakh
3731,Flat,Sindh,Karachi,"Jamshed Town, Karachi, Sindh",4,4,275 Sq. Yd.,For Sale,7/18/2023,PKR3.5 Crore
3732,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,300 Sq. Yd.,For Sale,7/4/2023,PKR5.5 Crore
3733,Upper Portion,Sindh,Karachi,"North Karachi, Karachi, Sindh",3,3,190 Sq. Yd.,For Sale,6/28/2023,PKR1.8 Crore
3734,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,7/18/2023,PKR10.65 Crore
3735,Flat,Sindh,Karachi,"Falaknaz Dynasty, Karachi, Sindh",4,3,194 Sq. Yd.,For Sale,7/18/2023,PKR1.75 Crore
3736,Flat,Sindh,Karachi,"Jinnah Avenue, Karachi, Sindh",3,3,172 Sq. Yd.,For Sale,7/18/2023,PKR1.65 Crore
3737,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,7/18/2023,PKR72 Lakh
3738,Flat,Sindh,Karachi,"Jinnah Avenue, Karachi, Sindh",2,2,128 Sq. Yd.,For Sale,7/18/2023,PKR95 Lakh
3739,Flat,Sindh,Karachi,"Falaknaz Dynasty, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,7/18/2023,PKR70 Lakh
3740,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,7/18/2023,PKR1.1 Crore
3741,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",2,2,89 Sq. Yd.,For Sale,7/18/2023,PKR65 Lakh
3742,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",2,2,89 Sq. Yd.,For Sale,7/18/2023,PKR75 Lakh
3743,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",3,3,178 Sq. Yd.,For Sale,7/18/2023,PKR1.65 Crore
3744,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",2,2,89 Sq. Yd.,For Sale,7/18/2023,PKR64 Lakh
3745,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",3,3,178 Sq. Yd.,For Sale,7/18/2023,PKR1.5 Crore
3746,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,300 Sq. Yd.,For Sale,6/29/2023,PKR6.25 Crore
3747,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",2,2,94 Sq. Yd.,For Sale,7/11/2023,PKR45 Lakh
3748,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",2,2,67 Sq. Yd.,For Sale,7/11/2023,PKR44 Lakh
3749,Flat,Sindh,Karachi,"Gadap Town, Karachi, Sindh",2,2,72 Sq. Yd.,For Sale,7/11/2023,PKR32 Lakh
3750,Lower Portion,Sindh,Karachi,"Scheme 33, Karachi, Sindh",3,2,120 Sq. Yd.,For Sale,6/30/2023,PKR1.28 Crore
3751,Flat,Sindh,Karachi,"Anda Mor Road, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,7/11/2023,PKR52 Lakh
3752,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",6,6,200 Sq. Yd.,For Sale,7/11/2023,PKR3.5 Crore
3753,House,Sindh,Karachi,"Police Society, Karachi, Sindh",6,8,400 Sq. Yd.,For Sale,7/11/2023,PKR5.1 Crore
3754,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,7,"2,000 Sq. Yd.",For Sale,6/28/2023,PKR65 Crore
3755,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,666 Sq. Yd.,For Sale,6/28/2023,PKR18 Crore
3756,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,6/28/2023,PKR12.5 Crore
3757,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,100 Sq. Yd.,For Sale,6/28/2023,PKR5 Crore
3758,House,Sindh,Karachi,"North Karachi, Karachi, Sindh",5,5,120 Sq. Yd.,For Sale,7/4/2023,PKR2.29 Crore
3759,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,6/28/2023,PKR10.25 Crore
3760,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,200 Sq. Yd.,For Sale,6/28/2023,PKR1.5 Crore
3761,Flat,Sindh,Karachi,"Saadi Road, Karachi, Sindh",4,3,244 Sq. Yd.,For Sale,7/4/2023,PKR1.22 Crore
3762,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",-,-,500 Sq. Yd.,For Sale,7/4/2023,PKR17.5 Crore
3763,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,7,"1,000 Sq. Yd.",For Sale,7/11/2023,PKR19 Crore
3764,Flat,Sindh,Karachi,"Civil Lines, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/18/2023,PKR3.75 Crore
3765,House,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",6,6,200 Sq. Yd.,For Sale,6/29/2023,PKR4.6 Crore
3766,Flat,Sindh,Karachi,"Navy Housing Scheme Karsaz, Karachi, Sindh",-,5,400 Sq. Yd.,For Sale,7/18/2023,PKR8.75 Crore
3767,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,7/11/2023,PKR1.25 Crore
3768,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,507 Sq. Yd.,For Sale,7/18/2023,PKR7.8 Crore
3769,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,133 Sq. Yd.,For Sale,7/11/2023,PKR1.2 Crore
3770,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,133 Sq. Yd.,For Sale,6/28/2023,PKR1.55 Crore
3771,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",3,3,183 Sq. Yd.,For Sale,7/11/2023,PKR1.85 Crore
3772,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,7/11/2023,PKR1.45 Crore
3773,House,Sindh,Karachi,"Cantt, Karachi, Sindh",6,5,375 Sq. Yd.,For Sale,6/27/2023,PKR7.3 Crore
3774,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,178 Sq. Yd.,For Sale,6/28/2023,PKR1.8 Crore
3775,House,Sindh,Karachi,"Gadap Town, Karachi, Sindh",4,4,148 Sq. Yd.,For Sale,7/4/2023,PKR2.1 Crore
3776,Upper Portion,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",4,4,200 Sq. Yd.,For Sale,7/11/2023,PKR2.65 Crore
3777,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,507 Sq. Yd.,For Sale,7/18/2023,PKR7.75 Crore
3778,Upper Portion,Sindh,Karachi,"Shaheed Millat Road, Karachi, Sindh",4,3,161 Sq. Yd.,For Sale,7/18/2023,PKR3.5 Crore
3779,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",4,4,244 Sq. Yd.,For Sale,7/1/2023,PKR4.8 Crore
3780,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,7/18/2023,PKR1.4 Crore
3781,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR7.25 Crore
3782,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR7.15 Crore
3783,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",-,-,200 Sq. Yd.,For Sale,7/18/2023,PKR2.55 Crore
3784,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,100 Sq. Yd.,For Sale,7/11/2023,PKR3.7 Crore
3785,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",7,6,300 Sq. Yd.,For Sale,6/27/2023,PKR7.5 Crore
3786,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",9,9,600 Sq. Yd.,For Sale,6/27/2023,PKR14 Crore
3787,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,600 Sq. Yd.,For Sale,6/27/2023,PKR8 Crore
3788,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",7,6,667 Sq. Yd.,For Sale,6/27/2023,PKR14.5 Crore
3789,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,644 Sq. Yd.,For Sale,6/27/2023,PKR12.4 Crore
3790,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,6/27/2023,PKR9 Crore
3791,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,133 Sq. Yd.,For Sale,7/11/2023,PKR1.35 Crore
3792,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",3,3,161 Sq. Yd.,For Sale,7/11/2023,PKR2 Crore
3793,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,550 Sq. Yd.,For Sale,7/11/2023,PKR8.75 Crore
3794,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,7/11/2023,PKR1.39 Crore
3795,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,7/11/2023,PKR1.46 Crore
3796,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,178 Sq. Yd.,For Sale,6/27/2023,PKR2 Crore
3797,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",3,3,167 Sq. Yd.,For Sale,7/11/2023,PKR1.55 Crore
3798,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,500 Sq. Yd.,For Sale,6/27/2023,PKR10.5 Crore
3799,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,7/18/2023,PKR8.25 Crore
3800,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,300 Sq. Yd.,For Sale,7/18/2023,PKR7 Crore
3801,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,300 Sq. Yd.,For Sale,6/27/2023,PKR6.25 Crore
3802,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,500 Sq. Yd.,For Sale,7/18/2023,PKR8.45 Crore
3803,House,Sindh,Karachi,"KDA Scheme 1, Karachi, Sindh",6,6,"1,008 Sq. Yd.",For Sale,6/29/2023,PKR31 Crore
3804,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,300 Sq. Yd.,For Sale,6/27/2023,PKR7.5 Crore
3805,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,6/27/2023,PKR8 Crore
3806,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,6/27/2023,PKR18 Crore
3807,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,600 Sq. Yd.,For Sale,6/27/2023,PKR12 Crore
3808,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,300 Sq. Yd.,For Sale,6/27/2023,PKR7.8 Crore
3809,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,7/18/2023,PKR9.5 Crore
3810,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,300 Sq. Yd.,For Sale,6/27/2023,PKR7 Crore
3811,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,333 Sq. Yd.,For Sale,6/27/2023,PKR6.85 Crore
3812,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,250 Sq. Yd.,For Sale,7/4/2023,PKR5.85 Crore
3813,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,500 Sq. Yd.,For Sale,6/27/2023,PKR8.15 Crore
3814,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,300 Sq. Yd.,For Sale,6/27/2023,PKR7.15 Crore
3815,Flat,Sindh,Karachi,"Khalid Bin Walid Road, Karachi, Sindh",4,4,222 Sq. Yd.,For Sale,7/11/2023,PKR3.65 Crore
3816,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,6/29/2023,PKR65 Lakh
3817,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",5,3,300 Sq. Yd.,For Sale,6/27/2023,PKR4.3 Crore
3818,House,Sindh,Karachi,"Cantt, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,7/1/2023,PKR8.9 Crore
3819,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,108 Sq. Yd.,For Sale,7/4/2023,PKR1.3 Crore
3820,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,235 Sq. Yd.,For Sale,6/27/2023,PKR1.55 Crore
3821,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,125 Sq. Yd.,For Sale,6/27/2023,PKR1.5 Crore
3822,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,6/27/2023,PKR1.55 Crore
3823,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",3,3,222 Sq. Yd.,For Sale,7/18/2023,PKR4.7 Crore
3824,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,6/27/2023,PKR9.5 Crore
3825,Flat,Sindh,Karachi,"Sea View Apartments, Karachi, Sindh",4,4,244 Sq. Yd.,For Sale,7/4/2023,PKR4 Crore
3826,House,Sindh,Karachi,"North Karachi, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,7/18/2023,PKR1.55 Crore
3827,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,7/18/2023,PKR1.45 Crore
3828,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/18/2023,PKR1.68 Crore
3829,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/18/2023,PKR1.67 Crore
3830,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,7/18/2023,PKR1.74 Crore
3831,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,7/18/2023,PKR2.24 Crore
3832,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,7/18/2023,PKR77 Lakh
3833,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,7/18/2023,PKR2.14 Crore
3834,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",1,2,110 Sq. Yd.,For Sale,7/18/2023,PKR84 Lakh
3835,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",10,8,"1,000 Sq. Yd.",For Sale,6/30/2023,PKR12.5 Crore
3836,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,4,272 Sq. Yd.,For Sale,6/30/2023,PKR3.4 Crore
3837,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,5,272 Sq. Yd.,For Sale,6/30/2023,PKR3.2 Crore
3838,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,7/11/2023,PKR1.35 Crore
3839,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,7/11/2023,PKR1.4 Crore
3840,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,7/11/2023,PKR1.85 Crore
3841,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,100 Sq. Yd.,For Sale,7/11/2023,PKR3.8 Crore
3842,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,128 Sq. Yd.,For Sale,6/28/2023,PKR1.25 Crore
3843,Flat,Sindh,Karachi,"Civil Lines, Karachi, Sindh",4,4,267 Sq. Yd.,For Sale,7/18/2023,PKR8.25 Crore
3844,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,7/18/2023,PKR1.3 Crore
3845,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,7/18/2023,PKR90 Lakh
3846,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",1,1,62 Sq. Yd.,For Sale,7/18/2023,PKR53.2 Lakh
3847,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,7/18/2023,PKR1.35 Crore
3848,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/29/2023,PKR2.35 Crore
3849,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,7/4/2023,PKR1.4 Crore
3850,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,7/4/2023,PKR4.2 Crore
3851,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,179 Sq. Yd.,For Sale,7/18/2023,PKR1.05 Crore
3852,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,102 Sq. Yd.,For Sale,7/18/2023,PKR38.5 Lakh
3853,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",1,-,53 Sq. Yd.,For Sale,7/18/2023,PKR28.5 Lakh
3854,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,84 Sq. Yd.,For Sale,7/18/2023,PKR56.5 Lakh
3855,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",1,-,53 Sq. Yd.,For Sale,7/18/2023,PKR32.5 Lakh
3856,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,102 Sq. Yd.,For Sale,7/18/2023,PKR38 Lakh
3857,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,102 Sq. Yd.,For Sale,7/18/2023,PKR41.5 Lakh
3858,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",1,-,53 Sq. Yd.,For Sale,7/18/2023,PKR32.5 Lakh
3859,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,179 Sq. Yd.,For Sale,7/18/2023,PKR1.07 Crore
3860,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR6.45 Crore
3861,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR6.44 Crore
3862,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,7/4/2023,PKR6.65 Crore
